"","HostCode","Date","SiteCode","SpeciesCode","CollectionCode","Lifestage","Dissector","DissectionCondition","GosnerStage","TarichaLarvaeStage","SVL","TailLength","TotalLength","Malformed","Sex","collDate","visit","SecYr","tot.para","BDinf","aveZE","Alaria","Cephalogonimus","Echinostoma","Gorgoderid_Metacercaria","Gyrinicola_batrachiensis","Manodistomum_syntomentera","Megalobatrachonema_moraveci","Nematode","Oxyurid","Ribeiroia_ondatrae","Nyctotherus","Opalina","Tritrichomonas"
"613","PRPND010_20170606_TATO_002",20170606,"PRPND010","TATO","PRPND010_20170606","Larva","TR","Freshly Euthanized",NA,"",17.22,12.33,29.55,"N","Unknown","2017-06-06",3,NA,1,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0
"614","TGIF_20170606_PSRE_005",20170606,"TGIF","PSRE","TGIF_20170606","Metamorph","KL","Freshly Euthanized",47,"",17.23,19.79,37.02,"N","Unknown","2017-06-06",3,NA,2,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0
"615","PRPND014_20170514_TATO_103",20170514,"PRPND014","TATO","PRPND014_20170514","Larva","TR","Freshly Euthanized",NA,"5T",17.28,15.98,33.26,"N","Unknown","2017-05-14",2,NA,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"616","PRNTH1_20170719_PSRE_001",20170719,"PRNTH1","PSRE","PRNTH1_20170719","Metamorph","CM","Freshly Euthanized",47,"",17.3,0,17.3,"N","Unknown","2017-07-19",5,NA,3,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0
"617","PRNTH1_20170629_PSRE_008",20170629,"PRNTH1","PSRE","PRNTH1_20170629","Metamorph","TR","Freshly Euthanized",47,"",17.33,0,17.33,"N","Male","2017-06-29",4,NA,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"618","PRNTH4_20170513_PSRE_005",20170513,"PRNTH4","PSRE","PRNTH4_20170513","Larva","CM","Freshly Euthanized",37,"",17.33,17.43,34.76,"N","Unknown","2017-05-13",2,NA,3,0,1.186490267,0,0,0,0,3,0,0,0,0,0,1,1,0
"619","PRNTH4_20170629_PSRE_003",20170629,"PRNTH4","PSRE","PRNTH4_20170629","Metamorph","TR","Freshly Euthanized",47,"",17.41,0,17.41,"N","Female","2017-06-29",4,NA,1,1,61.12926948,0,1,0,0,0,0,0,0,0,0,0,0,0
"620","PRNTH4_20170719_PSRE_003",20170719,"PRNTH4","PSRE","PRNTH4_20170719","Metamorph","TR","Freshly Euthanized",47,"",17.43,0,17.43,"N","Male","2017-07-19",5,NA,1,1,1054.155933,0,0,17,0,0,0,0,0,0,0,0,0,0
"621","TGIF_20170718_TATO_106",20170718,"TGIF","TATO","TGIF_20170718","Larva","CM","Freshly Euthanized",NA,"4T",17.45,7.39,24.84,"N","Unknown","2017-07-18",5,NA,2,0,1.094768842,0,0,0,0,0,4,0,0,0,11,0,0,0
"622","PRNTH4_20170719_TATO_106",20170719,"PRNTH4","TATO","PRNTH4_20170719","Larva","KL","Freshly Euthanized",NA,"5T",17.47,13.62,31.09,"N","Unknown","2017-07-19",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623","PRPND014_20170606_PSRE_106",20170606,"PRPND014","PSRE","PRPND014_20170606","Larva","CM","Freshly Euthanized",40,"",17.49,31.48,48.97,"N","Unknown","2017-06-06",3,NA,4,0,0,0,0,0,0,11,0,0,0,0,3,1,1,0
"624","PRNTHOWL_20170629_TATO_104",20170629,"PRNTHOWL","TATO","PRNTHOWL_20170629","Larva","TR","Freshly Euthanized",NA,"5T",17.51,11.21,28.72,"N","Unknown","2017-06-29",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625","PRPND009_20170606_PSRE_002",20170606,"PRPND009","PSRE","PRPND009_20170606","Metamorph","KL","Freshly Euthanized",47,"",17.53,29.15,46.68,"N","Unknown","2017-06-06",3,NA,5,0,0,0,0,14,0,8,0,0,0,0,31,1,1,0
"626","TGIF_20170606_PSRE_004",20170606,"TGIF","PSRE","TGIF_20170606","Metamorph","KL","Freshly Euthanized",47,"",17.53,23.56,41.09,"Y","Unknown","2017-06-06",3,NA,5,0,0,0,0,0,0,2,9,0,0,0,3,1,1,0
"627","PRNTHMIT_20170629_PSRE_007",20170629,"PRNTHMIT","PSRE","PRNTHMIT_20170629","Larva","KL","Dead on Arrival",40,"",17.54,29.38,46.92,"N","Unknown","2017-06-29",4,NA,3,0,0,0,0,7,0,0,1,0,0,0,0,0,1,0
"628","PRPND014_20170514_PSRE_109",20170514,"PRPND014","PSRE","PRPND014_20170514","Larva","TR","Freshly Euthanized",35,"",17.56,28.74,46.3,"N","Female","2017-05-14",2,NA,6,0,0,0,1,7,0,0,0,0,0,0,7,1,1,1
"629","PRNTHIDK_20170629_TATO_108",20170629,"PRNTHIDK","TATO","PRNTHIDK_20170629","Larva","TR","Freshly Euthanized",NA,"5T",17.58,15.2,32.78,"N","Unknown","2017-06-29",4,NA,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"630","PRNTH1_20170629_PSRE_009",20170629,"PRNTH1","PSRE","PRNTH1_20170629","Metamorph","TR","Freshly Euthanized",47,"",17.6,0,17.6,"N","Female","2017-06-29",4,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"631","PRPND010_20170628_PSRE_003",20170628,"PRPND010","PSRE","PRPND010_20170628","Metamorph","CM","Freshly Euthanized",47,"",17.6,0,17.6,"Y","Unknown","2017-06-28",4,NA,5,0,0,0,0,229,0,11,0,0,0,0,112,2,2,0
"632","PRPND014_20170718_TATO_105",20170718,"PRPND014","TATO","PRPND014_20170718","Larva","KL","Dead on Arrival",NA,"5T",17.6,13.45,31.05,"N","Unknown","2017-07-18",5,NA,1,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0
"633","PRPND010_20170606_PSRE_105",20170606,"PRPND010","PSRE","PRPND010_20170606","Larva","CM","Dead on Arrival",35,"",17.61,23.69,41.3,"N","Unknown","2017-06-06",3,NA,2,1,104.8513126,0,0,0,0,2,0,0,0,0,27,0,0,0
"634","PRPND010_20170812_PSRE_002",20170812,"PRPND010","PSRE","PRPND010_20170812","Metamorph","TR","Freshly Euthanized",47,"",17.61,0,17.61,"N","Male","2017-08-12",6,NA,2,1,14.81520533,0,0,46,0,0,0,0,0,0,115,0,0,0
"635","PRPND014_20170718_PSRE_001",20170718,"PRPND014","PSRE","PRPND014_20170718","Metamorph","CM","Freshly Euthanized",47,"",17.63,0,17.63,"Y","Unknown","2017-07-18",5,NA,6,0,1.058326453,0,2,17,0,0,2,0,0,0,13,1,1,0
"636","TGIF_20170628_PSRE_302",20170628,"TGIF","PSRE","TGIF_20170628","Larva","KL","Freshly Euthanized",NA,"",17.63,0,17.63,"N","Female","2017-06-28",4,NA,3,1,495.8932351,0,0,0,0,0,0,0,0,0,7,1,1,0
"637","PRPND009_20170812_PSRE_008",20170812,"PRPND009","PSRE","PRPND009_20170812","Metamorph","TR","Freshly Euthanized",47,"",17.65,0,17.65,"N","Female","2017-08-12",6,NA,2,1,3.17800359,0,0,49,0,0,0,0,0,0,64,0,0,0
"638","PRPND014_20170514_PSRE_103",20170514,"PRPND014","PSRE","PRPND014_20170514","Larva","TR","Dead on Arrival",40,"",17.65,31.48,49.13,"N","Female","2017-05-14",2,NA,4,0,0,0,0,0,0,1,0,0,0,0,11,1,1,0
"639","PRPND010_20170628_TATO_109",20170628,"PRPND010","TATO","PRPND010_20170628","Larva","KL","Freshly Euthanized",NA,"5T",17.66,16.33,33.99,"N","Unknown","2017-06-28",4,NA,2,0,1.307146284,0,0,34,0,0,0,0,0,0,27,0,0,0
"640","PRNTHOWL_20170607_TATO_309",20170607,"PRNTHOWL","TATO","PRNTHOWL_20170607","Larva","TR","Freshly Euthanized",NA,"5T",17.68,16.32,34,"N","Unknown","2017-06-07",3,NA,2,1,13050.56506,0,0,0,0,0,0,3,0,0,0,0,0,0
"641","TGIF_20170718_TATO_108",20170718,"TGIF","TATO","TGIF_20170718","Larva","CM","Freshly Euthanized",NA,"5T",17.68,7.46,25.14,"N","Unknown","2017-07-18",5,NA,2,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0
"642","PRPND010_20170812_PSRE_111",20170812,"PRPND010","PSRE","PRPND010_20170812","Metamorph","KL","Freshly Euthanized",47,"",17.69,0,17.69,"N","Female","2017-08-12",6,NA,3,1,213.9720679,0,0,18,0,0,0,0,0,0,54,0,1,0
"643","PRNTHOWL_20170513_TATO_001",20170513,"PRNTHOWL","TATO","PRNTHOWL_20170513","Larva","TR","Dead on Arrival",NA,"4T",17.7,14.91,32.61,"N","Unknown","2017-05-13",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"644","PRPND010_20170628_PSRE_001",20170628,"PRPND010","PSRE","PRPND010_20170628","Metamorph","KL","Freshly Euthanized",47,"",17.7,27.25,44.95,"N","Unknown","2017-06-28",4,NA,5,0,0,0,0,95,0,0,58,0,0,0,185,2,2,0
"645","PRPND014_20170514_TATO_104",20170514,"PRPND014","TATO","PRPND014_20170514","Larva","TR","Freshly Euthanized",NA,"5T",17.74,12.84,30.58,"N","Unknown","2017-05-14",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"646","PRNTH1_20170812_PSRE_007",20170812,"PRNTH1","PSRE","PRNTH1_20170812","Metamorph","TR","Freshly Euthanized",47,"",17.75,0,17.75,"N","Female","2017-08-12",6,NA,1,1,128.696569,0,0,13,0,0,0,0,0,0,0,0,0,0
"647","PRPND009_20170718_PSRE_101",20170718,"PRPND009","PSRE","PRPND009_20170718","Larva","AO","Freshly Euthanized",41,"",17.75,31.67,49.42,"Y","Female","2017-07-18",5,NA,5,1,1906.354479,0,0,25,0,15,0,0,0,0,7,1,1,0
"648","PRPND010_20170718_TATO_100",20170718,"PRPND010","TATO","PRPND010_20170718","Larva","AO","Freshly Euthanized",NA,"5T",17.75,16.5,34.25,"N","Unknown","2017-07-18",5,NA,2,0,0,0,0,23,0,0,0,0,0,0,48,0,0,0
"649","PRNTHOWL_20170513_TATO_009",20170513,"PRNTHOWL","TATO","PRNTHOWL_20170513","Larva","TR","Dead on Arrival",NA,"5T",17.76,13.59,31.35,"N","Unknown","2017-05-13",2,NA,0,1,3.99804624,0,0,0,0,0,0,0,0,0,0,0,0,0
"650","PRNTHIDK_20170719_PSRE_001",20170719,"PRNTHIDK","PSRE","PRNTHIDK_20170719","Metamorph","KL","Freshly Euthanized",47,"",17.76,0,17.76,"N","Male","2017-07-19",5,NA,3,0,0,0,0,12,0,0,1,0,0,0,0,0,1,0
"651","PRNTHIDK_20170812_TATO_104",NA,"PRNTHIDK","TATO","PRNTHIDK_20170812","Larva","TR","Freshly Euthanized",NA,"5T",17.76,15.76,33.52,"N","Unknown","2017-08-12",6,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"652","PRNTH1_20170719_PSRE_002",20170719,"PRNTH1","PSRE","PRNTH1_20170719","Metamorph","CM","Freshly Euthanized",47,"",17.78,0,17.78,"N","Unknown","2017-07-19",5,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"653","PRNTH4_20170719_TATO_104",20170719,"PRNTH4","TATO","PRNTH4_20170719","Larva","KL","Freshly Euthanized",NA,"5T",17.78,14.66,32.44,"N","Unknown","2017-07-19",5,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"654","PRNTHOWL_20170812_PSRE_001",20170812,"PRNTHOWL","PSRE","PRNTHOWL_20170812","Metamorph","TR","Freshly Euthanized",47,"",17.79,0,17.79,"N","Male","2017-08-12",6,NA,3,1,1616.342784,0,2,15,0,0,0,0,0,0,1,0,0,0
"655","PRPND014_20170628_TATO_104",20170628,"PRPND014","TATO","PRPND014_20170628","Larva","CM","Freshly Euthanized",NA,"5T",17.79,15.81,33.6,"N","Unknown","2017-06-28",4,NA,2,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0
"656","PRPND009_20170718_PSRE_010",20170718,"PRPND009","PSRE","PRPND009_20170718","Metamorph","CM","Freshly Euthanized",47,"",17.82,0,17.82,"N","Unknown","2017-07-18",5,NA,2,1,48.07600799,0,0,16,0,0,0,0,0,0,32,0,0,0
"657","PRNTHMIT_20170719_PSRE_005",20170719,"PRNTHMIT","PSRE","PRNTHMIT_20170719","Metamorph","CM","Freshly Euthanized",47,"",17.84,0,17.84,"N","Unknown","2017-07-19",5,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"658","PRPND014_20170718_PSRE_006",20170718,"PRPND014","PSRE","PRPND014_20170718","Metamorph","CM","Freshly Euthanized",47,"",17.84,0,17.84,"N","Unknown","2017-07-18",5,NA,7,0,0,1,5,11,0,0,1,0,0,0,32,1,1,0
"659","TGIF_20170718_TATO_109",20170718,"TGIF","TATO","TGIF_20170718","Larva","CM","Freshly Euthanized",NA,"5T",17.85,9.83,27.68,"N","Unknown","2017-07-18",5,NA,3,0,0,0,0,0,2,0,6,0,0,0,6,0,0,0
"660","PRNTHOWL_20170513_TATO_002",20170513,"PRNTHOWL","TATO","PRNTHOWL_20170513","Larva","TR","Dead on Arrival",NA,"5T",17.86,19.77,37.63,"N","Unknown","2017-05-13",2,NA,0,1,4.310327188,0,0,0,0,0,0,0,0,0,0,0,0,0
"661","PRPND010_20170606_TATO_010",20170606,"PRPND010","TATO","PRPND010_20170606","Larva","KL","Freshly Euthanized",NA,"5T",17.86,17.26,35.12,"N","Unknown","2017-06-06",3,NA,2,0,0,0,0,3,0,0,0,0,0,0,72,0,0,0
"662","PRNTHMIT_20170812_PSRE_001",20170812,"PRNTHMIT","PSRE","PRNTHMIT_20170812","Metamorph","AO","Freshly Euthanized",47,"",17.87,0,17.87,"N","Female","2017-08-12",6,NA,3,0,0,0,0,10,0,0,0,0,0,0,2,0,1,0
"663","PRPND009_20170606_PSRE_007",20170606,"PRPND009","PSRE","PRPND009_20170606","Metamorph","KL","Dead on Arrival",47,"",17.87,21.53,39.4,"N","Unknown","2017-06-06",3,NA,5,0,2.780966747,0,0,48,0,18,0,0,0,0,27,1,1,0
"664","PRNTHOWL_20170629_PSRE_003",20170629,"PRNTHOWL","PSRE","PRNTHOWL_20170629","Metamorph","CM","Freshly Euthanized",47,"",17.88,0,17.88,"N","Unknown","2017-06-29",4,NA,4,1,51.45443809,0,4,2,0,0,0,0,0,0,0,1,1,0
"665","PRPND010_20170718_PSRE_009",20170718,"PRPND010","PSRE","PRPND010_20170718","Metamorph","AO","Freshly Euthanized",47,"",17.88,0,17.88,"N","Male","2017-07-18",5,NA,4,0,0,0,0,69,0,0,0,0,0,0,67,1,1,0
"666","PRPND010_20170718_TATO_109",20170718,"PRPND010","TATO","PRPND010_20170718","Larva","AO","Freshly Euthanized",NA,"5T",17.89,19.61,37.5,"N","Unknown","2017-07-18",5,NA,2,0,0,0,0,241,0,0,0,0,0,0,59,0,0,0
"667","PRNTH1_20170516_PSRE_101",20170516,"PRNTH1","PSRE","PRNTH1_20170516","Larva","DC","Dead on Arrival",40,"",17.91,26.46,44.37,"N","Unknown","2017-05-16",2,NA,1,1,382.3985223,0,0,0,0,0,0,0,0,0,0,1,0,0
"668","PRNTH1_20170608_PSRE_104",20170608,"PRNTH1","PSRE","PRNTH1_20170608","Larva","CM","Freshly Euthanized",41,"",17.95,32.17,50.12,"N","Unknown","2017-06-08",3,NA,2,1,35.64191601,0,0,0,0,0,0,0,0,0,0,1,1,0
"669","PRNTHIDK_20170629_TATO_109",20170629,"PRNTHIDK","TATO","PRNTHIDK_20170629","Larva","TR","Freshly Euthanized",NA,"5T",17.95,11.09,29.04,"N","Unknown","2017-06-29",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670","PRNTHIDK_20170812_TATO_109",NA,"PRNTHIDK","TATO","PRNTHIDK_20170812","Larva","TR","Freshly Euthanized",NA,"5T",17.95,22.59,40.54,"N","Unknown","2017-08-12",6,NA,3,NA,NA,0,0,0,0,0,1,1,0,0,1,0,0,0
"671","PRPND009_20170718_TATO_101",20170718,"PRPND009","TATO","PRPND009_20170718","Larva","TR","Freshly Euthanized",NA,"5T",17.96,20.81,38.77,"N","Unknown","2017-07-18",5,NA,2,0,3.597410133,0,0,36,0,0,0,0,0,0,60,0,0,0
"672","TGIF_20170628_TATO_109",20170628,"TGIF","TATO","TGIF_20170628","Larva","CM","Freshly Euthanized",NA,"5T",17.96,11.97,29.93,"N","Unknown","2017-06-28",4,NA,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"673","PRNTHMIT_20170719_PSRE_007",20170719,"PRNTHMIT","PSRE","PRNTHMIT_20170719","Metamorph","KL","Freshly Euthanized",47,"",17.97,0,17.97,"N","Female","2017-07-19",5,NA,2,0,0.71582408,0,5,0,0,0,0,0,0,0,0,0,1,0
"674","TGIF_20170628_PSRE_010",20170628,"TGIF","PSRE","TGIF_20170628","Metamorph","TR","Freshly Euthanized",47,"",17.97,0,17.97,"N","Male","2017-06-28",4,NA,2,0,0,0,0,0,0,0,13,0,0,0,8,0,0,0
"675","TGIF_20170628_TATO_101",20170628,"TGIF","TATO","TGIF_20170628","Larva","CM","Freshly Euthanized",NA,"5T",17.97,19.26,37.23,"N","Unknown","2017-06-28",4,NA,2,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0
"676","PRPND014_20170718_PSRE_010",20170718,"PRPND014","PSRE","PRPND014_20170718","Metamorph","CM","Freshly Euthanized",47,"",17.98,0,17.98,"N","Unknown","2017-07-18",5,NA,6,0,0,0,3,16,0,0,1,0,0,0,27,1,1,0
"677","PRNTH1_20170516_PSRE_100",20170516,"PRNTH1","PSRE","PRNTH1_20170516","Larva","DC","Dead on Arrival",41,"",17.99,28.62,46.61,"N","Unknown","2017-05-16",2,NA,1,1,22.02333856,0,0,0,0,0,0,0,0,0,0,1,0,0
"678","PRNTH4_20170812_PSRE_004",20170812,"PRNTH4","PSRE","PRNTH4_20170812","Metamorph","AO","Freshly Euthanized",47,"",17.99,0,17.99,"N","Male","2017-08-12",6,NA,5,1,379.5448668,0,1,30,0,0,0,0,0,0,1,1,1,0
"679","PRPND009_20170812_TATO_104",NA,"PRPND009","TATO","PRPND009_20170812","Larva","KL","Dead on Arrival (Decomposed)",NA,"5T",17.99,18.02,36.01,"N","Unknown","2017-08-12",6,NA,3,NA,NA,0,0,184,2,0,0,0,0,0,478,0,0,0
"680","TGIF_20170628_PSRE_309",20170628,"TGIF","PSRE","TGIF_20170628","Larva","KL","Freshly Euthanized",NA,"",18,0,18,"N","Unknown","2017-06-28",4,NA,4,0,0,0,0,0,0,0,2,0,0,0,3,1,1,0
"681","PRNTHMIT_20170812_PSRE_006",20170812,"PRNTHMIT","PSRE","PRNTHMIT_20170812","Metamorph","AO","Freshly Euthanized",47,"",18.01,0,18.01,"N","Female","2017-08-12",6,NA,2,0,0.737386107,0,0,4,0,0,0,0,0,0,0,0,1,0
"682","PRPND015_20170606_TATO_102",20170606,"PRPND015","TATO","PRPND015_20170606","Larva","TR","Freshly Euthanized",NA,"5T",18.02,16,34.02,"N","Unknown","2017-06-06",3,NA,1,1,27.52802466,0,0,0,0,0,0,0,0,0,42,0,0,0
"683","PRPND009_20170812_PSRE_009",20170812,"PRPND009","PSRE","PRPND009_20170812","Metamorph","KL","Freshly Euthanized",47,"",18.03,0,18.03,"N","Female","2017-08-12",6,NA,2,0,0,0,0,78,0,0,0,0,0,0,51,0,0,0
"684","PRPND010_20170606_PSRE_104",20170606,"PRPND010","PSRE","PRPND010_20170606","Larva","CM","Dead on Arrival",39,"",18.04,25.45,43.49,"Y","Unknown","2017-06-06",3,NA,2,1,651.3375804,0,0,61,0,0,0,0,0,0,48,0,0,0
"685","PRPND010_20170718_PSRE_005",20170718,"PRPND010","PSRE","PRPND010_20170718","Metamorph","KL","Freshly Euthanized",47,"",18.04,0,18.04,"Y","Female","2017-07-18",5,NA,4,0,0,0,0,150,0,0,0,0,0,0,118,1,1,0
"686","TGIF_20170628_TATO_105",20170628,"TGIF","TATO","TGIF_20170628","Larva","CM","Freshly Euthanized",NA,"5T",18.04,8.03,26.07,"N","Unknown","2017-06-28",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"687","PRNTHIDK_20170812_TATO_106",NA,"PRNTHIDK","TATO","PRNTHIDK_20170812","Larva","TR","Freshly Euthanized",NA,"5T",18.04,19.3,37.34,"N","Unknown","2017-08-12",6,NA,1,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"688","PRNTHOWL_20170607_TATO_305",20170607,"PRNTHOWL","TATO","PRNTHOWL_20170607","Larva","TR","Freshly Euthanized",NA,"5T",18.09,17.51,35.6,"N","Unknown","2017-06-07",3,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"689","PRNTHIDK_20170812_TATO_107",NA,"PRNTHIDK","TATO","PRNTHIDK_20170812","Larva","TR","Freshly Euthanized",NA,"5T",18.09,14.16,32.25,"N","Unknown","2017-08-12",6,NA,2,NA,NA,0,0,0,0,0,0,1,0,0,2,0,0,0
"690","PRPND009_20170718_PSRE_004",20170718,"PRPND009","PSRE","PRPND009_20170718","Metamorph","AO","Freshly Euthanized",47,"",18.11,0,18.11,"Y","Male","2017-07-18",5,NA,4,1,45.94823896,0,0,7,0,0,0,0,0,0,54,1,1,0
"691","PRPND014_20170514_PSRE_110",20170514,"PRPND014","PSRE","PRPND014_20170514","Larva","TR","Freshly Euthanized",39,"",18.11,29.37,47.48,"N","Female","2017-05-14",2,NA,5,0,0,0,0,12,0,1,0,0,0,0,6,1,1,0
"692","PRNTHMIT_20170719_PSRE_008",20170719,"PRNTHMIT","PSRE","PRNTHMIT_20170719","Metamorph","CM","Freshly Euthanized",47,"",18.12,0,18.12,"N","Unknown","2017-07-19",5,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"693","PRNTHOWL_20170719_PSRE_003",20170719,"PRNTHOWL","PSRE","PRNTHOWL_20170719","Metamorph","KL","Freshly Euthanized",47,"",18.12,0,18.12,"N","Male","2017-07-19",5,NA,3,0,0,0,19,7,0,0,0,0,0,0,0,0,1,0
"694","PRPND009_20170812_PSRE_006",20170812,"PRPND009","PSRE","PRPND009_20170812","Metamorph","KL","Freshly Euthanized",47,"",18.12,0,18.12,"N","Female","2017-08-12",6,NA,4,0,0,1,0,5,0,0,0,0,1,0,23,0,0,0
"695","PRNTHOWL_20170629_TATO_102",20170629,"PRNTHOWL","TATO","PRNTHOWL_20170629","Larva","CM","Freshly Euthanized",NA,"5T",18.14,13.13,31.27,"N","Unknown","2017-06-29",4,NA,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"696","PRPND014_20170628_PSRE_001",20170628,"PRPND014","PSRE","PRPND014_20170628","Larva","KL","Freshly Euthanized",40,"",18.15,31.54,49.69,"Y","Unknown","2017-06-28",4,NA,6,0,0,0,1,50,0,9,0,0,0,0,19,1,1,0
"697","PRPND014_20170514_PSRE_102",20170514,"PRPND014","PSRE","PRPND014_20170514","Larva","TR","Dead on Arrival",41,"",18.16,27.57,45.73,"N","Female","2017-05-14",2,NA,2,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0
"698","PRPND010_20170628_TATO_110",20170628,"PRPND010","TATO","PRPND010_20170628","Larva","KL","Freshly Euthanized",NA,"5T",18.17,16.19,34.36,"N","Unknown","2017-06-28",4,NA,2,0,0,0,0,46,0,0,0,0,0,0,11,0,0,0
"699","PRNTHMIT_20170719_PSRE_001",20170719,"PRNTHMIT","PSRE","PRNTHMIT_20170719","Metamorph","CM","Freshly Euthanized",47,"",18.19,0,18.19,"N","Unknown","2017-07-19",5,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"700","PRNTH1_20170719_PSRE_103",20170719,"PRNTH1","PSRE","PRNTH1_20170719","Larva","TR","Freshly Euthanized",39,"",18.22,30.03,48.25,"N","Female","2017-07-19",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"701","PRNTHIDK_20170629_TATO_103",20170629,"PRNTHIDK","TATO","PRNTHIDK_20170629","Larva","TR","Freshly Euthanized",NA,"5T",18.22,16.61,34.83,"N","Unknown","2017-06-29",4,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"702","PRNTH1_20170812_PSRE_008",20170812,"PRNTH1","PSRE","PRNTH1_20170812","Metamorph","TR","Freshly Euthanized",47,"",18.26,0,18.26,"N","Female","2017-08-12",6,NA,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
"703","PRPND014_20170514_PSRE_106",20170514,"PRPND014","PSRE","PRPND014_20170514","Larva","TR","Freshly Euthanized",40,"",18.26,35.91,54.17,"N","Female","2017-05-14",2,NA,5,0,0,0,0,4,0,0,0,0,3,0,19,1,1,0
"704","PRNTH1_20170629_TATO_106",20170629,"PRNTH1","TATO","PRNTH1_20170629","Larva","TR","Dead on Arrival",NA,"5T",18.27,11.82,30.09,"N","Unknown","2017-06-29",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"705","TGIF_20170718_PSRE_006",20170718,"TGIF","PSRE","TGIF_20170718","Metamorph","KL","Freshly Euthanized",47,"",18.28,0,18.28,"N","Female","2017-07-18",5,NA,5,0,0,0,0,4,0,0,21,0,0,0,4,1,1,0
"706","PRPND009_20170812_PSRE_010",20170812,"PRPND009","PSRE","PRPND009_20170812","Metamorph","TR","Freshly Euthanized",47,"",18.31,0,18.31,"Y","Female","2017-08-12",6,NA,1,NA,NA,0,0,0,0,0,0,0,0,0,39,0,0,0
"707","PRNTH1_20170629_PSRE_001",20170629,"PRNTH1","PSRE","PRNTH1_20170629","Metamorph","KL","Freshly Euthanized",47,"",18.32,0,18.32,"Y","Unknown","2017-06-29",4,NA,4,0,0,0,0,44,0,2,0,0,0,0,0,1,2,0
"708","PRNTH4_20170719_TATO_105",20170719,"PRNTH4","TATO","PRNTH4_20170719","Larva","KL","Freshly Euthanized",NA,"5T",18.32,16.44,34.76,"N","Unknown","2017-07-19",5,NA,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"709","PRNTH1_20170629_PSRE_002",20170629,"PRNTH1","PSRE","PRNTH1_20170629","Metamorph","TR","Freshly Euthanized",47,"",18.34,0,18.34,"N","Unknown","2017-06-29",4,NA,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
"710","PRNTH1_20170719_PSRE_007",20170719,"PRNTH1","PSRE","PRNTH1_20170719","Metamorph","CM","Freshly Euthanized",47,"",18.34,0,18.34,"N","Unknown","2017-07-19",5,NA,3,0,0,0,0,16,0,0,0,0,0,0,0,1,1,0
"711","PRPND010_20170812_TATO_109",NA,"PRPND010","TATO","PRPND010_20170812","Larva","AO","Dead on Arrival",NA,"5T",18.34,17.08,35.42,"N","Unknown","2017-08-12",6,NA,2,NA,NA,0,0,64,0,0,0,0,0,0,81,0,0,0
"712","PRPND009_20170718_PSRE_009",20170718,"PRPND009","PSRE","PRPND009_20170718","Metamorph","CM","Freshly Euthanized",47,"",18.35,0,18.35,"Y","Unknown","2017-07-18",5,NA,5,1,8.47518469,1,0,4,0,0,0,0,0,0,24,1,1,0
"713","PRPND010_20170718_TATO_101",20170718,"PRPND010","TATO","PRPND010_20170718","Larva","AO","Freshly Euthanized",NA,"5T",18.36,23.65,42.01,"N","Unknown","2017-07-18",5,NA,2,0,0,0,0,42,0,0,0,0,0,0,96,0,0,0
"714","PRNTH1_20170719_PSRE_008",20170719,"PRNTH1","PSRE","PRNTH1_20170719","Metamorph","CM","Freshly Euthanized",47,"",18.37,0,18.37,"N","Unknown","2017-07-19",5,NA,1,1,1.720246507,0,0,5,0,0,0,0,0,0,0,0,0,0
